Package name,Reviewer name,Review,Rating
com.ezlapp.screen.time,A Google user,Awesome aap for measure the usage of using mobile,5
com.ezlapp.screen.time,A Google user,Gd,3
com.ezlapp.screen.time,A Google user,App's good but it's flooded with ads... An ad pops up with every click... it's too annoying,2
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,Enyoy this app! Very good one,5
com.ezlapp.screen.time,A Google user,Too many ads come on your phone,2
com.ezlapp.screen.time,A Google user,I can know how much i use my phone.,5
com.ezlapp.screen.time,A Google user,It's awful for me to find this app lately😳😳😳,5
com.ezlapp.screen.time,A Google user,"4.5, quite good to be honest",4
com.ezlapp.screen.time,A Google user,I cant open the app,3
com.ezlapp.screen.time,A Google user,Nice one!,5
com.ezlapp.screen.time,A Google user,Nice app,5
com.ezlapp.screen.time,A Google user,good,5
com.ezlapp.screen.time,A Google user,Best,4
com.ezlapp.screen.time,A Google user,Baik,5
com.ezlapp.screen.time,A Google user,good,5
com.ezlapp.screen.time,A Google user,The UI is very poorly designed and the ads are pretty annoying and keep showing up every 4 seconds.,1
com.ezlapp.screen.time,A Google user,Excellent,5
com.ezlapp.screen.time,A Google user,Fantastic app but too much ads but its okay,5
com.ezlapp.screen.time,A Google user,Very poor compared to IOS screen time,1
com.ezlapp.screen.time,A Google user,Good app,4
com.ezlapp.screen.time,A Google user,Great,5
com.ezlapp.screen.time,A Google user,"Really great app, user friendly and absolutely interesting options",5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Useful,4
com.ezlapp.screen.time,A Google user,It changes your lock screen for an advertisement screen! Do not download this!!,1
com.ezlapp.screen.time,A Google user,Nice app to track your screen time,4
com.ezlapp.screen.time,A Google user,Too much ad,2
com.ezlapp.screen.time,A Google user,Screen Time Rate This App Because Very,5
com.ezlapp.screen.time,A Google user,Looka tholvi...,1
com.ezlapp.screen.time,A Google user,I hate this app I clearly set my applock to unlimited then it said downtime alert you should not be using App lock. So I deleted it,1
com.ezlapp.screen.time,A Google user,Keeps giving ads like a million times,1
com.ezlapp.screen.time,A Google user,Too much add,4
com.ezlapp.screen.time,A Google user,So far good!.. Too many ads tho,3
com.ezlapp.screen.time,A Google user,ok,4
com.ezlapp.screen.time,A Google user,Bagus,5
com.ezlapp.screen.time,A Google user,Good one..try it..many options..,5
com.ezlapp.screen.time,A Google user,Perfect,4
com.ezlapp.screen.time,A Google user,Really good app and really useful,5
com.ezlapp.screen.time,A Google user,Too many ads,1
com.ezlapp.screen.time,A Google user,Too many ads,1
com.ezlapp.screen.time,A Google user,Full of advertisements,1
com.ezlapp.screen.time,A Google user,Kill I,1
com.ezlapp.screen.time,A Google user,"Good apps,i like it",5
com.ezlapp.screen.time,A Google user,Intrusive ads that change your home and lock screen. Ads kill the battery while constantly running in the background. Random Ads displayed on your lock screen.,1
com.ezlapp.screen.time,A Google user,Its good helps a lot,5
com.ezlapp.screen.time,A Google user,"its 8:07 am and I've already used my phone for 15 hours XD its sometimes get crazy and doesnt count time properly; when I tap ""Add 10 more minutes"" the notification can show 10 more times in a row",3
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,It is very helpful,5
com.ezlapp.screen.time,A Google user,This app will display adds on lockscreen.,1
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Excellent application,5
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,"Its good but ever since i gotten it, it became my lock screen and now my phone wont turn off... Like it will when i turn it off but then itll just open again to the lock screen and it adds to my time use on my phone but overall a good app",4
com.ezlapp.screen.time,A Google user,Massive ads 🙄,1
com.ezlapp.screen.time,A Google user,Good app,5
com.ezlapp.screen.time,A Google user,Very bad,1
com.ezlapp.screen.time,A Google user,Cool,5
com.ezlapp.screen.time,A Google user,Nice performence..,4
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Too much ads,1
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Tnx,5
com.ezlapp.screen.time,A Google user,Good.,5
com.ezlapp.screen.time,A Google user,Good,3
com.ezlapp.screen.time,A Google user,Excellent,5
com.ezlapp.screen.time,A Google user,B.c sahe kr,1
com.ezlapp.screen.time,A Google user,very usefulApp😉,5
com.ezlapp.screen.time,A Google user,Too many ads but does the job,3
com.ezlapp.screen.time,A Google user,Its good... Really helpful,3
com.ezlapp.screen.time,A Google user,Awesome!!!,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Superb app,5
com.ezlapp.screen.time,A Google user,So many ads,1
com.ezlapp.screen.time,A Google user,Good apk,3
com.ezlapp.screen.time,A Google user,Good app but too much of adds,3
com.ezlapp.screen.time,A Google user,Nyc,1
com.ezlapp.screen.time,A Google user,Fake app,1
com.ezlapp.screen.time,A Google user,Galat,1
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Too many ads. Useless to the core,2
com.ezlapp.screen.time,A Google user,Almost perfect,4
com.ezlapp.screen.time,A Google user,Adds are just frustating,1
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,I hate how it makes me feel about myself no offence,1
com.ezlapp.screen.time,A Google user,Ads garbage,1
com.ezlapp.screen.time,A Google user,Nice and helpful,5
com.ezlapp.screen.time,A Google user,it not real time show,2
com.ezlapp.screen.time,A Google user,Too many ads and not correct monitoring,1
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,thanku.so much,5
com.ezlapp.screen.time,A Google user,Great,5
com.ezlapp.screen.time,A Google user,"Good, but I want time limit not for certain app, but using žhone at all!",4
com.ezlapp.screen.time,A Google user,It is the best mobile usage tracker app without any doubt.,5
com.ezlapp.screen.time,A Google user,Good app,5
com.ezlapp.screen.time,A Google user,Good but sometimes malfunctions.,4
com.ezlapp.screen.time,A Google user,This thing got ads on my phone's lock screen.Overall it was fine but too many ads,2
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Nice app,5
com.ezlapp.screen.time,A Google user,Très bien fait on se rend vrmt compte du temps qu'on passe sur notre tel,5
com.ezlapp.screen.time,A Google user,Very usefull,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,So many ads,1
com.ezlapp.screen.time,A Google user,Its the better way to reduce daily phone usage,5
com.ezlapp.screen.time,A Google user,So far so good,5
com.ezlapp.screen.time,A Google user,Very good,5
com.ezlapp.screen.time,A Google user,Crashes every couple minutes and it gave me a very high usage time more than all apps that I have being using tried to chech how or apps time usage but it didn't give me any details and it kept crashing,2
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Good,4
com.ezlapp.screen.time,A Google user,good app,5
com.ezlapp.screen.time,A Google user,Ads on my lock screen with lastest update. Many other bugs that change the app time restriction settings etc. Which I could've lived with.,1
com.ezlapp.screen.time,A Google user,Its very good app but if you can provide the day wise history of time spent on each application then it would be great help for us.,4
com.ezlapp.screen.time,A Google user,Thanks.. very useful app,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,"This app is best ,, it Will be useful in your life, you may know how much time u spend on your mobil You must download such a best app .",5
com.ezlapp.screen.time,A Google user,It is a really good app which help in maintaining proper time table and prevent waste of time due to misused of phone,5
com.ezlapp.screen.time,A Google user,"Amazing bettet than any other lets you use friendly controls and unlike other apps it does not add more time everytime you enter the app, plus lets you add 10 min. if you want to.",5
com.ezlapp.screen.time,A Google user,Thanks for de-adicting us😉,5
com.ezlapp.screen.time,A Google user,Summer 2019,3
com.ezlapp.screen.time,A Google user,Well,5
com.ezlapp.screen.time,A Google user,I know how to control myself now,5
com.ezlapp.screen.time,A Google user,very nice,4
com.ezlapp.screen.time,A Google user,Fine,3
com.ezlapp.screen.time,A Google user,👍👌,5
com.ezlapp.screen.time,A Google user,Useful app,5
com.ezlapp.screen.time,A Google user,Bst app,5
com.ezlapp.screen.time,A Google user,"the app counted the time my phone was locked as ""home screen"" and said i've been using my phone too much every time i unlocked it.",1
com.ezlapp.screen.time,A Google user,Great,5
com.ezlapp.screen.time,A Google user,Good,1
com.ezlapp.screen.time,A Google user,At first its okey I got ads on the app I was okey with that but when i turn my phone on there is a ad on my screen don't download,1
com.ezlapp.screen.time,A Google user,NICE APP,5
com.ezlapp.screen.time,A Google user,Good app,5
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,Just downloaded it. I love it but i dont like the fact that the down time doesnt work,2
com.ezlapp.screen.time,A Google user,🤩😍 Super,5
com.ezlapp.screen.time,A Google user,"Its a very good, but I gave it 3 stars not 5 because of too many many many adds... I understand to see adds for such a very good free app but not that much",3
com.ezlapp.screen.time,A Google user,Very good and useful 👍🏻,5
com.ezlapp.screen.time,A Google user,Has way too many ads,2
com.ezlapp.screen.time,A Google user,The only inconvenience are the few adds,5
com.ezlapp.screen.time,A Google user,I'm not able to try the app I have to taste it.,1
com.ezlapp.screen.time,A Google user,"Bad user experience, ad are always poping out, really annoying.",1
com.ezlapp.screen.time,A Google user,Fantastic apps we can break on mobile usseees and save time,5
com.ezlapp.screen.time,A Google user,Didn't get very far with it because there were ads around every corner! Usually I'm okay with a few ads every once in awhile but it made me watch one every other time I wanted to lock an app.,2
com.ezlapp.screen.time,A Google user,Good,4
com.ezlapp.screen.time,A Google user,U can learn it from phone settings -_-,2
com.ezlapp.screen.time,A Google user,Not working,1
com.ezlapp.screen.time,A Google user,Good,4
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Great app,5
com.ezlapp.screen.time,A Google user,Too many ads,1
com.ezlapp.screen.time,A Google user,Good,3
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,"Not a Good, usable app.",1
com.ezlapp.screen.time,A Google user,nice app,5
com.ezlapp.screen.time,A Google user,Best app to track your screen time on phone.,5
com.ezlapp.screen.time,A Google user,Good help Thanx,5
com.ezlapp.screen.time,A Google user,Excellent app❤️,5
com.ezlapp.screen.time,A Google user,Thanks for making my time to save!,5
com.ezlapp.screen.time,A Google user,Hate the ads on top of other apps,1
com.ezlapp.screen.time,A Google user,Too many ads,3
com.ezlapp.screen.time,A Google user,Bad,1
com.ezlapp.screen.time,A Google user,This app is too fabulous,5
com.ezlapp.screen.time,A Google user,"Nice, but UI could be more developed",4
com.ezlapp.screen.time,A Google user,😛😛😛😛😛😛😛 Awesome,5
com.ezlapp.screen.time,A Google user,Ok it is no good,4
com.ezlapp.screen.time,A Google user,nic,5
com.ezlapp.screen.time,A Google user,The timer on my home screen was fine but the app wouldn't open.,1
com.ezlapp.screen.time,A Google user,Amazing app with fantastic tracking,5
com.ezlapp.screen.time,A Google user,Not as good as it seems.,1
com.ezlapp.screen.time,A Google user,Nice app. It reminds me to use my phone in limit. It shows my phone's screen time and apps that i used most,5
com.ezlapp.screen.time,A Google user,ads for every click,1
com.ezlapp.screen.time,A Google user,Good apps,4
com.ezlapp.screen.time,A Google user,Nice app !,5
com.ezlapp.screen.time,A Google user,Amazing,5
com.ezlapp.screen.time,A Google user,This app is terrible. The numbers are completely wrong and it puts ads on your home and lock screen. Would give 0/5 info could. Dont trust this app.,1
com.ezlapp.screen.time,A Google user,Am having fun with it so far,5
com.ezlapp.screen.time,A Google user,Nice but ads should not be added,4
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,Good apps,5
com.ezlapp.screen.time,A Google user,Gives wrong info sometimes 1hour limit doesnt work useful app but needs lot of improvements,3
com.ezlapp.screen.time,A Google user,A nice app to track your phone usage. Just by knowing how much time you spend on phone and for what purpose can help you be more conscious of your behavior and habits. 5 starts to this app!,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Imagine putting a ad on my lockscreen.,1
com.ezlapp.screen.time,A Google user,Good,3
com.ezlapp.screen.time,A Google user,Is this very nice,5
com.ezlapp.screen.time,A Google user,How to control dual app usage??,1
com.ezlapp.screen.time,A Google user,This app helps a lot👍,4
com.ezlapp.screen.time,A Google user,Best app for all who has mobile addiction.,5
com.ezlapp.screen.time,A Google user,Hum sb aapke sath hai,5
com.ezlapp.screen.time,A Google user,Excellent,5
com.ezlapp.screen.time,A Google user,Good,4
com.ezlapp.screen.time,A Google user,Very good to know ur usage time and set limits in this age of gadget addiction.,5
com.ezlapp.screen.time,A Google user,Productive... Saved my time,5
com.ezlapp.screen.time,A Google user,It's a great app that is definitely accurate.,5
com.ezlapp.screen.time,A Google user,Such a good app which reminds me my goals,5
com.ezlapp.screen.time,A Google user,Good,4
com.ezlapp.screen.time,A Google user,It's a really good app. The timing on the screen motivates you to get out of that app as soon as possible. The only problem is that some days it does not work at all. It doesn't count your time or anything. That really sucks because it's a really good app. I'd still reccomend it tho. It's my favorite monitor app.,4
com.ezlapp.screen.time,A Google user,Good app,5
com.ezlapp.screen.time,A Google user,Awesome for student,5
com.ezlapp.screen.time,A Google user,Wow,5
com.ezlapp.screen.time,A Google user,Very good service,5
com.ezlapp.screen.time,A Google user,best app.got 5 star,5
com.ezlapp.screen.time,A Google user,Good app,5
com.ezlapp.screen.time,A Google user,Ghanta,5
com.ezlapp.screen.time,A Google user,Best app for reducing your phone usage😀😀😀,5
com.ezlapp.screen.time,A Google user,There are too many advertisements in this app,3
com.ezlapp.screen.time,A Google user,Way too many ads. Screw you,1
com.ezlapp.screen.time,A Google user,Its an incredible app.,5
com.ezlapp.screen.time,A Google user,Okay,5
com.ezlapp.screen.time,A Google user,Worst app,1
com.ezlapp.screen.time,A Google user,Gd,5
com.ezlapp.screen.time,A Google user,I LOVE THIS APP. it helps u refrain urself from using ur phone when studying ! it also has guest mode which i love !,5
com.ezlapp.screen.time,A Google user,Good,3
com.ezlapp.screen.time,A Google user,Thanks so much for this aap,5
com.ezlapp.screen.time,A Google user,"Very helpful, it can monitor you completely",5
com.ezlapp.screen.time,A Google user,The best app,5
com.ezlapp.screen.time,A Google user,Control the Phone Usage. I love it.,5
com.ezlapp.screen.time,A Google user,I was expecting to be given an alert or forceful stop of apps when the limit of usage is over. This app doesn't work properly for some times. I'm really disappointed. And plus it can't be open even if I waited the loading. 😑 So I have to clean the app from primary memory and restart it.,1
com.ezlapp.screen.time,A Google user,Great app,5
com.ezlapp.screen.time,A Google user,♥️,5
com.ezlapp.screen.time,A Google user,Good app,5
com.ezlapp.screen.time,A Google user,It give a wrong time.,1
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Fantastic good experence,5
com.ezlapp.screen.time,A Google user,গ্রেট,5
com.ezlapp.screen.time,A Google user,Really awesome app It really forks for me 😻😻,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Beautiful experience. Helps me manage my phone time we'll,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Managable,4
com.ezlapp.screen.time,A Google user,Nice one app,5
com.ezlapp.screen.time,A Google user,Hhh,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,"Just 4 mins into using this app, already love it, I badly needed something like this to stop myself from using my phone , I couldn't study because of it, please remove the ""add 10 mins"" button, it's not really necessary when you have decided to restrict yourself.",5
com.ezlapp.screen.time,A Google user,nice app but too many adds,4
com.ezlapp.screen.time,A Google user,Great,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Good,4
com.ezlapp.screen.time,A Google user,So many ads,1
com.ezlapp.screen.time,A Google user,"Thanks sir, Hope i get rid of this internet and smartphone addition",5
com.ezlapp.screen.time,A Google user,It's good,5
com.ezlapp.screen.time,A Google user,Controls me well,5
com.ezlapp.screen.time,A Google user,Well built app.,5
com.ezlapp.screen.time,A Google user,Too many ads,2
com.ezlapp.screen.time,A Google user,Nice,3
com.ezlapp.screen.time,A Google user,🤣🤣🤣🤣🤣we use this it is also Ti me wasted 😅,5
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,Good app,5
com.ezlapp.screen.time,A Google user,Nice app !!Controls the mobile addiction,5
com.ezlapp.screen.time,A Google user,Nice app,5
com.ezlapp.screen.time,A Google user,Good and interesting app,5
com.ezlapp.screen.time,A Google user,4stars,1
com.ezlapp.screen.time,A Google user,Bad,1
com.ezlapp.screen.time,A Google user,Excellent app by far. I love it.,5
com.ezlapp.screen.time,A Google user,Usefu,5
com.ezlapp.screen.time,A Google user,Doesn't give break down of app time for any other days when the interfaces shows data for othert days. calculates wrong amount of up time. I definitely do not spend 12 hours a day on my phone. Filled with way more add than the last app I was using for little to no improvement. I could just be wrong about this because I did not spend very much time with it. Take this a review with a grain of salt.,2
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Excellent app!,5
com.ezlapp.screen.time,A Google user,Best,5
com.ezlapp.screen.time,A Google user,Controls your screen time nicely. You can in fact turn off the screen time lock screen. The reason I don't give 5 stars is because its too easy to add 10 minutes to your time on an app after set the time limit is up.,4
com.ezlapp.screen.time,A Google user,Beautiful app guys. Kudos to the team. Good job 👍 I'm expecting more apps from your end to improve our lifestyle,5
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,This is the best app to use,5
com.ezlapp.screen.time,A Google user,It's good for students,4
com.ezlapp.screen.time,A Google user,Nice app,5
com.ezlapp.screen.time,A Google user,Most useful app forever,5
com.ezlapp.screen.time,A Google user,Dont believe the good reviews. This app will make ur phone become infested with ads. Even 0 stars is high for them. They should put negative stars for this app.,1
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Very helpful app,5
com.ezlapp.screen.time,A Google user,Good,3
com.ezlapp.screen.time,A Google user,Bekaar,1
com.ezlapp.screen.time,A Google user,Sahi he,5
com.ezlapp.screen.time,A Google user,I love it because it close the app When it comes to the end of use,5
com.ezlapp.screen.time,A Google user,Good,4
com.ezlapp.screen.time,A Google user,Not bad,2
com.ezlapp.screen.time,A Google user,I feel this everyone should have this App in their Mobile. Now we got addicted to Mobile phone and without knowing spending so much of time on useless things and entertainment. to access ourself we should have,5
com.ezlapp.screen.time,A Google user,Lovely,5
com.ezlapp.screen.time,A Google user,Yeah good,4
com.ezlapp.screen.time,A Google user,Worst app,1
com.ezlapp.screen.time,A Google user,Nice,4
com.ezlapp.screen.time,A Google user,Chan..,5
com.ezlapp.screen.time,A Google user,Its ok,4
com.ezlapp.screen.time,A Google user,This app is very use full to students,5
com.ezlapp.screen.time,A Google user,Ads on home screen.,1
com.ezlapp.screen.time,A Google user,Very beautiful and simple,5
com.ezlapp.screen.time,A Google user,This app is the best option to see the time l have use this phone if anyone is install this app he/she can check the time they are using the phone and if the usage of phone is more than enough they can even make usage of time less this ap is a good app😍😍😍😍😍😍😍😍😍😍😍🇵🇰🇵🇰⭐⭐,5
com.ezlapp.screen.time,A Google user,very goog aap,5
com.ezlapp.screen.time,A Google user,Amazing app!!! But app lock doesn't work on the app itself ... It works for other apps though.,5
com.ezlapp.screen.time,A Google user,"Convenient, convicting, accurate screen tracking app",5
com.ezlapp.screen.time,A Google user,must have,5
com.ezlapp.screen.time,A Google user,V badddddddddd dont instal plz,1
com.ezlapp.screen.time,A Google user,واو,5
com.ezlapp.screen.time,A Google user,very good app,5
com.ezlapp.screen.time,A Google user,Очень много рекламы. Заняли лок скрин. Нет настроек.,2
com.ezlapp.screen.time,A Google user,Best app ever i have seen,5
com.ezlapp.screen.time,A Google user,That is great,5
com.ezlapp.screen.time,A Google user,it only show social medias and dont details about other apps,3
com.ezlapp.screen.time,A Google user,This app shows so many advertisement..,1
com.ezlapp.screen.time,A Google user,very good,1
com.ezlapp.screen.time,A Google user,Way to many distracting apps,1
com.ezlapp.screen.time,A Google user,Thank you!,5
com.ezlapp.screen.time,A Google user,Calculated even when not on phone,1
com.ezlapp.screen.time,A Google user,Very good,5
com.ezlapp.screen.time,A Google user,I have just download it but it seems good,1
com.ezlapp.screen.time,A Google user,Okk,5
com.ezlapp.screen.time,A Google user,Really helpful,5
com.ezlapp.screen.time,A Google user,Good app to monitor and control screen time. Although this app want permission of all other app but it is good app to minimize anyone screen time.,4
com.ezlapp.screen.time,A Google user,"Work fine, but ads annoying.",4
com.ezlapp.screen.time,A Google user,Nc,1
com.ezlapp.screen.time,A Google user,Nc,1
com.ezlapp.screen.time,A Google user,So far so good,4
com.ezlapp.screen.time,A Google user,Very nice,5
com.ezlapp.screen.time,A Google user,Awesome performane,5
com.ezlapp.screen.time,A Google user,full of ads,2
com.ezlapp.screen.time,A Google user,Too many ads,1
com.ezlapp.screen.time,A Google user,Knock off of the app made by Ez life,1
com.ezlapp.screen.time,A Google user,Very good great app,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Too many ads,4
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,Do not install this app after somedays it will not be open,1
com.ezlapp.screen.time,A Google user,Bad,1
com.ezlapp.screen.time,A Google user,Okay,3
com.ezlapp.screen.time,A Google user,"It started putting up a facade lock screen on my phone so it could display ads, happy with the app before this happened. Very disappointing",1
com.ezlapp.screen.time,A Google user,It's a good app! I highly recommend it!,5
com.ezlapp.screen.time,A Google user,😑😏,1
com.ezlapp.screen.time,A Google user,Gud,5
com.ezlapp.screen.time,A Google user,"Good , helpful to rescue the mobile usage.",5
com.ezlapp.screen.time,A Google user,Good,4
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,Too many ads,3
com.ezlapp.screen.time,A Google user,After some time its not working,1
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,Any app that puts an ADVERTISEMENT on your lock screen is trash.,1
com.ezlapp.screen.time,A Google user,It's just good,5
com.ezlapp.screen.time,A Google user,Very useful,5
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,Bvv,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Not an efficient one,1
com.ezlapp.screen.time,A Google user,Good app,4
com.ezlapp.screen.time,A Google user,Very secure and easy to use.,5
com.ezlapp.screen.time,A Google user,Enable option for previous details report of week . App is too good. Very useful.,4
com.ezlapp.screen.time,A Google user,Good.,3
com.ezlapp.screen.time,A Google user,Trouble free unlike another we tried. Logs that proportion of each day you spend on different apps,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Awesome,5
com.ezlapp.screen.time,A Google user,"After the latest update, app started more spamming, like ads etc. Delete immediately",1
com.ezlapp.screen.time,A Google user,"Amazing app, exaclty what i wanted.",5
com.ezlapp.screen.time,A Google user,The best app i have used till now amongst all similar apps...very good for all phone addicts who can't leave their phone at a place and do their work...all features enabled and awesome if u want to check how much time u spend on each app...great work!,5
com.ezlapp.screen.time,A Google user,Helpfull,4
com.ezlapp.screen.time,A Google user,Okok,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Excellent App :),5
com.ezlapp.screen.time,A Google user,Awsome application nice,5
com.ezlapp.screen.time,A Google user,What a app i don't explain more about this app it is really very excellent thanks creater of this app,5
com.ezlapp.screen.time,A Google user,So bad,1
com.ezlapp.screen.time,A Google user,Good,4
com.ezlapp.screen.time,A Google user,Search function does not work in an otherwise amazing app,4
com.ezlapp.screen.time,A Google user,good,5
com.ezlapp.screen.time,A Google user,Horrible graphics,1
com.ezlapp.screen.time,A Google user,Just what I need.,5
com.ezlapp.screen.time,A Google user,Very good 👌😊 app,5
com.ezlapp.screen.time,A Google user,An awesome app where we can check our phone usage and it gives better... Result for phone addicts who want to come out of it,5
com.ezlapp.screen.time,A Google user,"Constant ads, annoying",1
com.ezlapp.screen.time,A Google user,"There were so many ads, and they changed my screensaver too.",1
com.ezlapp.screen.time,A Google user,"Displays ads on homescreen, uninstalled!",1
com.ezlapp.screen.time,A Google user,ایول,5
com.ezlapp.screen.time,A Google user,A useful app. Too many ads is a con.,4
com.ezlapp.screen.time,A Google user,good,5
com.ezlapp.screen.time,A Google user,Exlent app,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,Non sense appp it's even not installing properly... Shame on devlopers...,1
com.ezlapp.screen.time,A Google user,Love the experience so far,5
com.ezlapp.screen.time,A Google user,"There's way too much ads and bad english. The app still works, though.",3
com.ezlapp.screen.time,A Google user,Use full for tracking my daily routine,5
com.ezlapp.screen.time,A Google user,Nice,3
com.ezlapp.screen.time,A Google user,baya işe yarıyor ~!,5
com.ezlapp.screen.time,A Google user,Good one,3
com.ezlapp.screen.time,A Google user,Gud one,4
com.ezlapp.screen.time,A Google user,It's good,5
com.ezlapp.screen.time,A Google user,good app.,5
com.ezlapp.screen.time,A Google user,So far so good👍👍👍👍👍,5
com.ezlapp.screen.time,A Google user,Sala kusu app aa,1
com.ezlapp.screen.time,A Google user,Bahut achha he bahut hi jyada mobile use karne valo ke liye sahi app he... Thank you so much...,5
com.ezlapp.screen.time,A Google user,Bad,3
com.ezlapp.screen.time,A Google user,Damn. Really needed something like this.,5
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,tells correct time,5
com.ezlapp.screen.time,A Google user,Good app,5
com.ezlapp.screen.time,A Google user,Too many ads,3
com.ezlapp.screen.time,A Google user,Awesome app,5
com.ezlapp.screen.time,A Google user,Automatic opening daily is required...or daily it should count automatically ... otherwise now we have to open it daily or 2 3 times a day to check the screen time...,4
com.ezlapp.screen.time,A Google user,Good for manage your time,5
com.ezlapp.screen.time,A Google user,I want to learn Computer,5
com.ezlapp.screen.time,A Google user,Very good to know my screen time usage,5
com.ezlapp.screen.time,A Google user,Nice,5
com.ezlapp.screen.time,A Google user,Good app,5
com.ezlapp.screen.time,A Google user,Flooding of ads.,1
com.ezlapp.screen.time,A Google user,👍👍,4
com.ezlapp.screen.time,A Google user,Wow..,5
com.ezlapp.screen.time,A Google user,Download it fast,5
com.ezlapp.screen.time,A Google user,Try to reduce ads otherwise it's awesome😊,3
com.ezlapp.screen.time,A Google user,Ads,2
com.ezlapp.screen.time,A Google user,Good app,5
com.ezlapp.screen.time,A Google user,just installed forcing me to rate it every time and too many ads,1
com.ezlapp.screen.time,A Google user,Excellent 💫,5
com.ezlapp.screen.time,A Google user,👌,4
com.ezlapp.screen.time,A Google user,Worst,5
com.ezlapp.screen.time,A Google user,Osm,5
com.ezlapp.screen.time,A Google user,"Good for now, need to explore more. Just every click will appear ad",5
com.ezlapp.screen.time,A Google user,Ii,5
com.ezlapp.screen.time,A Google user,Too many ads,2
com.ezlapp.screen.time,A Google user,Copie d'une autre appli avec full pub degueu et moins bien faite,1
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,The App contain too much annoying adds,3
com.ezlapp.screen.time,A Google user,Super,5
com.ezlapp.screen.time,A Google user,Supetbb appp,5
com.ezlapp.screen.time,A Google user,Nyc,5
com.ezlapp.screen.time,A Google user,Nice app,5
com.ezlapp.screen.time,A Google user,Good,5
com.ezlapp.screen.time,A Google user,"Good, give it a try!",4
com.ezlapp.screen.time,A Google user,Do not install the app... it shows ads on your lock screen... it is very irritating...,1
com.ezlapp.screen.time,A Google user,They put ads on your lock screen now. No thanks! >:(,1
com.ezlapp.screen.time,A Google user,Good App,4
com.ezlapp.screen.time,A Google user,"Please reduce the amount of ads, I'm this close to uninstall it... Every other click it just opens a new ad. its too intrusive",2
